Algorithm,Mapping,Processes,MessageSize,Latency
Chain,core,210,#,OSU
Chain,core,210,#,Datatype:
Chain,core,210,#,Size
Chain,core,210,1,19.00
Chain,core,210,2,15.71
Chain,core,210,4,14.06
Chain,core,210,8,15.61
Chain,core,210,16,17.17
Chain,core,210,32,14.96
Chain,core,210,64,15.37
Chain,core,210,128,15.96
Chain,core,210,256,17.57
Chain,core,210,512,16.89
Chain,core,210,1024,18.55
Chain,core,210,2048,22.45
Chain,core,210,4096,33.53
Chain,core,210,8192,50.33
Chain,core,210,16384,128.85
Chain,core,210,32768,194.18
Chain,core,210,65536,326.67
Chain,core,210,131072,593.65
Chain,core,214,#,OSU
Chain,core,214,#,Datatype:
Chain,core,214,#,Size
Chain,core,214,1,20.95
Chain,core,214,2,16.35
Chain,core,214,4,16.61
Chain,core,214,8,16.87
Chain,core,214,16,17.48
Chain,core,214,32,15.87
Chain,core,214,64,16.41
Chain,core,214,128,16.55
Chain,core,214,256,16.95
Chain,core,214,512,17.87
Chain,core,214,1024,19.17
Chain,core,214,2048,23.54
Chain,core,214,4096,34.37
Chain,core,214,8192,49.37
Chain,core,214,16384,131.98
Chain,core,214,32768,202.24
Chain,core,214,65536,340.98
Chain,core,214,131072,619.31
Chain,core,218,#,OSU
Chain,core,218,#,Datatype:
Chain,core,218,#,Size
Chain,core,218,1,16.58
Chain,core,218,2,17.29
Chain,core,218,4,15.89
Chain,core,218,8,16.21
Chain,core,218,16,19.13
Chain,core,218,32,17.27
Chain,core,218,64,16.58
Chain,core,218,128,20.44
Chain,core,218,256,19.40
Chain,core,218,512,20.20
Chain,core,218,1024,29.24
Chain,core,218,2048,30.23
Chain,core,218,4096,31.32
Chain,core,218,8192,43.56
Chain,core,218,16384,136.54
Chain,core,218,32768,205.98
Chain,core,218,65536,346.34
Chain,core,218,131072,625.71
Chain,core,222,#,OSU
Chain,core,222,#,Datatype:
Chain,core,222,#,Size
Chain,core,222,1,17.71
Chain,core,222,2,19.60
Chain,core,222,4,18.15
Chain,core,222,8,19.78
Chain,core,222,16,19.05
Chain,core,222,32,18.50
Chain,core,222,64,17.75
Chain,core,222,128,18.80
Chain,core,222,256,18.88
Chain,core,222,512,19.15
Chain,core,222,1024,20.59
Chain,core,222,2048,32.83
Chain,core,222,4096,33.99
Chain,core,222,8192,45.15
Chain,core,222,16384,142.07
Chain,core,222,32768,212.79
Chain,core,222,65536,349.66
Chain,core,222,131072,630.00
Chain,core,226,#,OSU
Chain,core,226,#,Datatype:
Chain,core,226,#,Size
Chain,core,226,1,17.32
Chain,core,226,2,18.36
Chain,core,226,4,19.05
Chain,core,226,8,17.79
Chain,core,226,16,18.57
Chain,core,226,32,18.35
Chain,core,226,64,18.24
Chain,core,226,128,20.27
Chain,core,226,256,20.40
Chain,core,226,512,19.91
Chain,core,226,1024,21.25
Chain,core,226,2048,35.01
Chain,core,226,4096,41.80
Chain,core,226,8192,44.31
Chain,core,226,16384,139.45
Chain,core,226,32768,208.95
Chain,core,226,65536,352.62
Chain,core,226,131072,645.53
Chain,core,230,#,OSU
Chain,core,230,#,Datatype:
Chain,core,230,#,Size
Chain,core,230,1,21.70
Chain,core,230,2,18.24
Chain,core,230,4,17.28
Chain,core,230,8,17.86
Chain,core,230,16,20.21
Chain,core,230,32,17.47
Chain,core,230,64,17.95
Chain,core,230,128,18.94
Chain,core,230,256,22.56
Chain,core,230,512,19.92
Chain,core,230,1024,21.66
Chain,core,230,2048,30.64
Chain,core,230,4096,36.78
Chain,core,230,8192,45.64
Chain,core,230,16384,142.06
Chain,core,230,32768,212.40
Chain,core,230,65536,358.18
Chain,core,230,131072,653.33
Chain,core,234,#,OSU
Chain,core,234,#,Datatype:
Chain,core,234,#,Size
Chain,core,234,1,20.83
Chain,core,234,2,17.85
Chain,core,234,4,19.83
Chain,core,234,8,17.64
Chain,core,234,16,21.18
Chain,core,234,32,22.35
Chain,core,234,64,19.59
Chain,core,234,128,22.03
Chain,core,234,256,22.21
Chain,core,234,512,20.95
Chain,core,234,1024,22.13
Chain,core,234,2048,28.47
Chain,core,234,4096,33.46
Chain,core,234,8192,46.15
Chain,core,234,16384,140.21
Chain,core,234,32768,217.12
Chain,core,234,65536,357.28
Chain,core,234,131072,667.28
Chain,core,238,#,OSU
Chain,core,238,#,Datatype:
Chain,core,238,#,Size
Chain,core,238,1,19.15
Chain,core,238,2,19.58
Chain,core,238,4,21.60
Chain,core,238,8,21.20
Chain,core,238,16,20.19
Chain,core,238,32,19.96
Chain,core,238,64,22.42
Chain,core,238,128,22.85
Chain,core,238,256,22.56
Chain,core,238,512,23.45
Chain,core,238,1024,24.25
Chain,core,238,2048,34.75
Chain,core,238,4096,36.17
Chain,core,238,8192,47.08
Chain,core,238,16384,147.26
Chain,core,238,32768,221.39
Chain,core,238,65536,368.39
Chain,core,238,131072,664.85
Chain,core,242,#,OSU
Chain,core,242,#,Datatype:
Chain,core,242,#,Size
Chain,core,242,1,20.30
Chain,core,242,2,19.65
Chain,core,242,4,19.16
Chain,core,242,8,22.60
Chain,core,242,16,19.28
Chain,core,242,32,20.21
Chain,core,242,64,22.71
Chain,core,242,128,24.22
Chain,core,242,256,25.04
Chain,core,242,512,26.12
Chain,core,242,1024,29.96
Chain,core,242,2048,33.83
Chain,core,242,4096,38.69
Chain,core,242,8192,48.25
Chain,core,242,16384,149.41
Chain,core,242,32768,224.05
Chain,core,242,65536,370.16
Chain,core,242,131072,684.57
Chain,core,246,#,OSU
Chain,core,246,#,Datatype:
Chain,core,246,#,Size
Chain,core,246,1,24.98
Chain,core,246,2,24.42
Chain,core,246,4,21.90
Chain,core,246,8,23.87
Chain,core,246,16,21.20
Chain,core,246,32,23.47
Chain,core,246,64,24.07
Chain,core,246,128,25.65
Chain,core,246,256,26.63
Chain,core,246,512,27.69
Chain,core,246,1024,35.27
Chain,core,246,2048,34.95
Chain,core,246,4096,38.57
Chain,core,246,8192,51.27
Chain,core,246,16384,154.32
Chain,core,246,32768,226.36
Chain,core,246,65536,377.77
Chain,core,246,131072,688.66
Chain,core,250,#,OSU
Chain,core,250,#,Datatype:
Chain,core,250,#,Size
Chain,core,250,1,22.48
Chain,core,250,2,21.24
Chain,core,250,4,21.74
Chain,core,250,8,24.21
Chain,core,250,16,21.07
Chain,core,250,32,21.53
Chain,core,250,64,21.20
Chain,core,250,128,28.41
Chain,core,250,256,25.83
Chain,core,250,512,28.37
Chain,core,250,1024,32.59
Chain,core,250,2048,34.51
Chain,core,250,4096,42.53
Chain,core,250,8192,51.60
Chain,core,250,16384,154.56
Chain,core,250,32768,228.60
Chain,core,250,65536,381.15
Chain,core,250,131072,699.49
Chain,core,254,#,OSU
Chain,core,254,#,Datatype:
Chain,core,254,#,Size
Chain,core,254,1,34.08
Chain,core,254,2,21.17
Chain,core,254,4,23.41
Chain,core,254,8,21.26
Chain,core,254,16,21.47
Chain,core,254,32,20.40
Chain,core,254,64,21.02
Chain,core,254,128,24.44
Chain,core,254,256,25.09
Chain,core,254,512,28.29
Chain,core,254,1024,29.43
Chain,core,254,2048,30.30
Chain,core,254,4096,36.63
Chain,core,254,8192,51.36
Chain,core,254,16384,162.70
Chain,core,254,32768,232.96
Chain,core,254,65536,383.08
Chain,core,254,131072,707.29
Chain,core,256,#,OSU
Chain,core,256,#,Datatype:
Chain,core,256,#,Size
Chain,core,256,1,8.45
Chain,core,256,2,7.22
Chain,core,256,4,8.18
Chain,core,256,8,7.59
Chain,core,256,16,7.31
Chain,core,256,32,7.96
Chain,core,256,64,7.61
Chain,core,256,128,10.87
Chain,core,256,256,11.36
Chain,core,256,512,13.75
Chain,core,256,1024,15.73
Chain,core,256,2048,20.57
Chain,core,256,4096,28.14
Chain,core,256,8192,44.15
Chain,core,256,16384,146.27
Chain,core,256,32768,217.72
Chain,core,256,65536,372.61
Chain,core,256,131072,692.93
Chain,socket,2,#,OSU
Chain,socket,2,#,Datatype:
Chain,socket,2,#,Size
Chain,socket,2,1,0.61
Chain,socket,2,2,0.60
Chain,socket,2,4,0.61
Chain,socket,2,8,0.60
Chain,socket,2,16,0.60
Chain,socket,2,32,0.73
Chain,socket,2,64,0.74
Chain,socket,2,128,0.88
Chain,socket,2,256,0.93
Chain,socket,2,512,1.09
Chain,socket,2,1024,1.21
Chain,socket,2,2048,1.71
Chain,socket,2,4096,2.53
Chain,socket,2,8192,3.72
Chain,socket,2,16384,4.73
Chain,socket,2,32768,4.88
Chain,socket,2,65536,7.15
Chain,socket,2,131072,15.07
Chain,socket,6,#,OSU
Chain,socket,6,#,Datatype:
Chain,socket,6,#,Size
Chain,socket,6,1,0.88
Chain,socket,6,2,0.86
Chain,socket,6,4,0.88
Chain,socket,6,8,0.85
Chain,socket,6,16,0.87
Chain,socket,6,32,1.01
Chain,socket,6,64,1.02
Chain,socket,6,128,1.64
Chain,socket,6,256,1.48
Chain,socket,6,512,1.82
Chain,socket,6,1024,2.17
Chain,socket,6,2048,3.36
Chain,socket,6,4096,4.80
Chain,socket,6,8192,7.81
Chain,socket,6,16384,13.63
Chain,socket,6,32768,23.36
Chain,socket,6,65536,47.58
Chain,socket,6,131072,97.30
Chain,socket,10,#,OSU
Chain,socket,10,#,Datatype:
Chain,socket,10,#,Size
Chain,socket,10,1,1.70
Chain,socket,10,2,1.68
Chain,socket,10,4,1.68
Chain,socket,10,8,1.68
Chain,socket,10,16,1.69
Chain,socket,10,32,1.83
Chain,socket,10,64,1.75
Chain,socket,10,128,2.61
Chain,socket,10,256,3.04
Chain,socket,10,512,3.16
Chain,socket,10,1024,3.49
Chain,socket,10,2048,4.91
Chain,socket,10,4096,7.01
Chain,socket,10,8192,10.49
Chain,socket,10,16384,24.08
Chain,socket,10,32768,42.19
Chain,socket,10,65536,80.30
Chain,socket,10,131072,148.78
Chain,socket,14,#,OSU
Chain,socket,14,#,Datatype:
Chain,socket,14,#,Size
Chain,socket,14,1,2.09
Chain,socket,14,2,2.11
Chain,socket,14,4,2.09
Chain,socket,14,8,2.09
Chain,socket,14,16,2.10
Chain,socket,14,32,2.47
Chain,socket,14,64,2.45
Chain,socket,14,128,3.84
Chain,socket,14,256,3.83
Chain,socket,14,512,4.14
Chain,socket,14,1024,4.43
Chain,socket,14,2048,6.81
Chain,socket,14,4096,8.72
Chain,socket,14,8192,14.41
Chain,socket,14,16384,28.57
Chain,socket,14,32768,54.13
Chain,socket,14,65536,96.87
Chain,socket,14,131072,184.18
Chain,socket,18,#,OSU
Chain,socket,18,#,Datatype:
Chain,socket,18,#,Size
Chain,socket,18,1,2.74
Chain,socket,18,2,2.84
Chain,socket,18,4,2.87
Chain,socket,18,8,3.21
Chain,socket,18,16,3.17
Chain,socket,18,32,3.96
Chain,socket,18,64,4.21
Chain,socket,18,128,5.48
Chain,socket,18,256,5.61
Chain,socket,18,512,5.95
Chain,socket,18,1024,6.23
Chain,socket,18,2048,8.74
Chain,socket,18,4096,10.46
Chain,socket,18,8192,17.55
Chain,socket,18,16384,37.77
Chain,socket,18,32768,64.62
Chain,socket,18,65536,114.15
Chain,socket,18,131072,207.91
Chain,socket,22,#,OSU
Chain,socket,22,#,Datatype:
Chain,socket,22,#,Size
Chain,socket,22,1,3.72
Chain,socket,22,2,3.70
Chain,socket,22,4,3.72
Chain,socket,22,8,3.67
Chain,socket,22,16,3.64
Chain,socket,22,32,4.37
Chain,socket,22,64,4.54
Chain,socket,22,128,6.45
Chain,socket,22,256,6.34
Chain,socket,22,512,6.75
Chain,socket,22,1024,6.94
Chain,socket,22,2048,9.94
Chain,socket,22,4096,12.25
Chain,socket,22,8192,19.83
Chain,socket,22,16384,39.68
Chain,socket,22,32768,65.80
Chain,socket,22,65536,121.18
Chain,socket,22,131072,225.99
Chain,socket,26,#,OSU
Chain,socket,26,#,Datatype:
Chain,socket,26,#,Size
Chain,socket,26,1,3.95
Chain,socket,26,2,4.07
Chain,socket,26,4,4.23
Chain,socket,26,8,4.71
Chain,socket,26,16,4.08
Chain,socket,26,32,4.95
Chain,socket,26,64,4.64
Chain,socket,26,128,6.41
Chain,socket,26,256,6.52
Chain,socket,26,512,7.67
Chain,socket,26,1024,7.82
Chain,socket,26,2048,11.41
Chain,socket,26,4096,13.59
Chain,socket,26,8192,21.88
Chain,socket,26,16384,47.98
Chain,socket,26,32768,81.15
Chain,socket,26,65536,142.33
Chain,socket,26,131072,258.07
Chain,socket,30,#,OSU
Chain,socket,30,#,Datatype:
Chain,socket,30,#,Size
Chain,socket,30,1,4.44
Chain,socket,30,2,3.91
Chain,socket,30,4,3.80
Chain,socket,30,8,4.05
Chain,socket,30,16,4.04
Chain,socket,30,32,4.87
Chain,socket,30,64,4.53
Chain,socket,30,128,6.92
Chain,socket,30,256,6.71
Chain,socket,30,512,7.83
Chain,socket,30,1024,8.22
Chain,socket,30,2048,11.79
Chain,socket,30,4096,15.38
Chain,socket,30,8192,24.15
Chain,socket,30,16384,46.10
Chain,socket,30,32768,79.51
Chain,socket,30,65536,149.03
Chain,socket,30,131072,281.49
Chain,socket,34,#,OSU
Chain,socket,34,#,Datatype:
Chain,socket,34,#,Size
Chain,socket,34,1,4.60
Chain,socket,34,2,4.74
Chain,socket,34,4,4.74
Chain,socket,34,8,4.59
Chain,socket,34,16,5.66
Chain,socket,34,32,6.10
Chain,socket,34,64,6.62
Chain,socket,34,128,7.75
Chain,socket,34,256,7.53
Chain,socket,34,512,8.43
Chain,socket,34,1024,8.94
Chain,socket,34,2048,13.30
Chain,socket,34,4096,16.47
Chain,socket,34,8192,25.77
Chain,socket,34,16384,51.92
Chain,socket,34,32768,87.82
Chain,socket,34,65536,158.71
Chain,socket,34,131072,300.38
Chain,socket,38,#,OSU
Chain,socket,38,#,Datatype:
Chain,socket,38,#,Size
Chain,socket,38,1,5.72
Chain,socket,38,2,6.04
Chain,socket,38,4,5.67
Chain,socket,38,8,7.70
Chain,socket,38,16,5.82
Chain,socket,38,32,6.97
Chain,socket,38,64,6.80
Chain,socket,38,128,9.18
Chain,socket,38,256,9.38
Chain,socket,38,512,10.00
Chain,socket,38,1024,10.79
Chain,socket,38,2048,15.81
Chain,socket,38,4096,19.92
Chain,socket,38,8192,28.90
Chain,socket,38,16384,58.47
Chain,socket,38,32768,100.31
Chain,socket,38,65536,185.00
Chain,socket,38,131072,343.88
Chain,socket,42,#,OSU
Chain,socket,42,#,Datatype:
Chain,socket,42,#,Size
Chain,socket,42,1,6.07
Chain,socket,42,2,5.58
Chain,socket,42,4,5.62
Chain,socket,42,8,5.83
Chain,socket,42,16,6.03
Chain,socket,42,32,6.73
Chain,socket,42,64,6.53
Chain,socket,42,128,8.92
Chain,socket,42,256,9.53
Chain,socket,42,512,10.72
Chain,socket,42,1024,10.95
Chain,socket,42,2048,15.93
Chain,socket,42,4096,20.04
Chain,socket,42,8192,29.49
Chain,socket,42,16384,63.93
Chain,socket,42,32768,110.02
Chain,socket,42,65536,205.18
Chain,socket,42,131072,360.10
Chain,socket,46,#,OSU
Chain,socket,46,#,Datatype:
Chain,socket,46,#,Size
Chain,socket,46,1,5.92
Chain,socket,46,2,5.84
Chain,socket,46,4,5.89
Chain,socket,46,8,6.15
Chain,socket,46,16,6.14
Chain,socket,46,32,7.47
Chain,socket,46,64,7.37
Chain,socket,46,128,9.91
Chain,socket,46,256,10.07
Chain,socket,46,512,11.40
Chain,socket,46,1024,12.13
Chain,socket,46,2048,17.86
Chain,socket,46,4096,22.49
Chain,socket,46,8192,33.27
Chain,socket,46,16384,65.71
Chain,socket,46,32768,110.50
Chain,socket,46,65536,208.55
Chain,socket,46,131072,377.44
Chain,socket,50,#,OSU
Chain,socket,50,#,Datatype:
Chain,socket,50,#,Size
Chain,socket,50,1,6.37
Chain,socket,50,2,6.41
Chain,socket,50,4,6.37
Chain,socket,50,8,6.67
Chain,socket,50,16,6.73
Chain,socket,50,32,8.12
Chain,socket,50,64,7.97
Chain,socket,50,128,10.76
Chain,socket,50,256,10.97
Chain,socket,50,512,12.39
Chain,socket,50,1024,12.54
Chain,socket,50,2048,18.11
Chain,socket,50,4096,23.11
Chain,socket,50,8192,33.63
Chain,socket,50,16384,71.30
Chain,socket,50,32768,125.88
Chain,socket,50,65536,219.02
Chain,socket,50,131072,410.39
Chain,socket,54,#,OSU
Chain,socket,54,#,Datatype:
Chain,socket,54,#,Size
Chain,socket,54,1,6.88
Chain,socket,54,2,6.96
Chain,socket,54,4,7.09
Chain,socket,54,8,7.26
Chain,socket,54,16,7.17
Chain,socket,54,32,8.75
Chain,socket,54,64,8.60
Chain,socket,54,128,11.94
Chain,socket,54,256,12.05
Chain,socket,54,512,13.73
Chain,socket,54,1024,13.84
Chain,socket,54,2048,20.45
Chain,socket,54,4096,24.65
Chain,socket,54,8192,37.28
Chain,socket,54,16384,74.71
Chain,socket,54,32768,128.13
Chain,socket,54,65536,235.01
Chain,socket,54,131072,429.32
Chain,socket,58,#,OSU
Chain,socket,58,#,Datatype:
Chain,socket,58,#,Size
Chain,socket,58,1,7.42
Chain,socket,58,2,6.91
Chain,socket,58,4,8.22
Chain,socket,58,8,7.68
Chain,socket,58,16,7.19
Chain,socket,58,32,9.16
Chain,socket,58,64,8.90
Chain,socket,58,128,12.06
Chain,socket,58,256,12.98
Chain,socket,58,512,13.88
Chain,socket,58,1024,14.56
Chain,socket,58,2048,20.69
Chain,socket,58,4096,26.82
Chain,socket,58,8192,38.09
Chain,socket,58,16384,82.51
Chain,socket,58,32768,139.59
Chain,socket,58,65536,256.01
Chain,socket,58,131072,458.84
Chain,socket,62,#,OSU
Chain,socket,62,#,Datatype:
Chain,socket,62,#,Size
Chain,socket,62,1,10.27
Chain,socket,62,2,8.90
Chain,socket,62,4,8.14
Chain,socket,62,8,8.16
Chain,socket,62,16,8.22
Chain,socket,62,32,9.76
Chain,socket,62,64,8.88
Chain,socket,62,128,12.19
Chain,socket,62,256,12.77
Chain,socket,62,512,14.90
Chain,socket,62,1024,15.41
Chain,socket,62,2048,22.23
Chain,socket,62,4096,29.63
Chain,socket,62,8192,41.56
Chain,socket,62,16384,84.80
Chain,socket,62,32768,143.41
Chain,socket,62,65536,259.81
Chain,socket,62,131072,472.94
Chain,socket,66,#,OSU
Chain,socket,66,#,Datatype:
Chain,socket,66,#,Size
Chain,socket,66,1,12.12
Chain,socket,66,2,9.28
Chain,socket,66,4,9.40
Chain,socket,66,8,9.12
Chain,socket,66,16,8.96
Chain,socket,66,32,10.47
Chain,socket,66,64,10.46
Chain,socket,66,128,12.68
Chain,socket,66,256,12.88
Chain,socket,66,512,15.06
Chain,socket,66,1024,15.50
Chain,socket,66,2048,22.82
Chain,socket,66,4096,28.64
Chain,socket,66,8192,42.58
Chain,socket,66,16384,91.70
Chain,socket,66,32768,158.38
Chain,socket,66,65536,279.66
Chain,socket,66,131072,496.63
Chain,socket,70,#,OSU
Chain,socket,70,#,Datatype:
Chain,socket,70,#,Size
Chain,socket,70,1,9.55
Chain,socket,70,2,9.37
Chain,socket,70,4,8.70
Chain,socket,70,8,8.84
Chain,socket,70,16,9.55
Chain,socket,70,32,11.31
Chain,socket,70,64,11.10
Chain,socket,70,128,13.47
Chain,socket,70,256,13.81
Chain,socket,70,512,16.43
Chain,socket,70,1024,16.76
Chain,socket,70,2048,24.59
Chain,socket,70,4096,32.40
Chain,socket,70,8192,46.30
Chain,socket,70,16384,95.50
Chain,socket,70,32768,167.44
Chain,socket,70,65536,294.38
Chain,socket,70,131072,509.53
Chain,socket,74,#,OSU
Chain,socket,74,#,Datatype:
Chain,socket,74,#,Size
Chain,socket,74,1,10.37
Chain,socket,74,2,9.93
Chain,socket,74,4,9.67
Chain,socket,74,8,9.85
Chain,socket,74,16,9.88
Chain,socket,74,32,11.52
Chain,socket,74,64,11.38
Chain,socket,74,128,13.80
Chain,socket,74,256,13.98
Chain,socket,74,512,15.70
Chain,socket,74,1024,16.80
Chain,socket,74,2048,24.63
Chain,socket,74,4096,31.43
Chain,socket,74,8192,46.52
Chain,socket,74,16384,99.98
Chain,socket,74,32768,172.45
Chain,socket,74,65536,312.31
Chain,socket,74,131072,560.43
Chain,socket,78,#,OSU
Chain,socket,78,#,Datatype:
Chain,socket,78,#,Size
Chain,socket,78,1,10.71
Chain,socket,78,2,10.54
Chain,socket,78,4,10.30
Chain,socket,78,8,10.32
Chain,socket,78,16,10.39
Chain,socket,78,32,12.28
Chain,socket,78,64,12.22
Chain,socket,78,128,14.68
Chain,socket,78,256,15.01
Chain,socket,78,512,17.74
Chain,socket,78,1024,18.18
Chain,socket,78,2048,27.18
Chain,socket,78,4096,34.29
Chain,socket,78,8192,49.92
Chain,socket,78,16384,102.59
Chain,socket,78,32768,173.89
Chain,socket,78,65536,313.12
Chain,socket,78,131072,585.75
Chain,socket,82,#,OSU
Chain,socket,82,#,Datatype:
Chain,socket,82,#,Size
Chain,socket,82,1,10.99
Chain,socket,82,2,11.05
Chain,socket,82,4,11.43
Chain,socket,82,8,10.91
Chain,socket,82,16,11.02
Chain,socket,82,32,12.88
Chain,socket,82,64,12.58
Chain,socket,82,128,14.84
Chain,socket,82,256,14.92
Chain,socket,82,512,18.38
Chain,socket,82,1024,18.82
Chain,socket,82,2048,27.90
Chain,socket,82,4096,36.73
Chain,socket,82,8192,51.59
Chain,socket,82,16384,114.65
Chain,socket,82,32768,193.33
Chain,socket,82,65536,339.07
Chain,socket,82,131072,624.19
Chain,socket,86,#,OSU
Chain,socket,86,#,Datatype:
Chain,socket,86,#,Size
Chain,socket,86,1,10.98
Chain,socket,86,2,12.48
Chain,socket,86,4,11.37
Chain,socket,86,8,11.51
Chain,socket,86,16,11.55
Chain,socket,86,32,13.67
Chain,socket,86,64,13.23
Chain,socket,86,128,16.47
Chain,socket,86,256,17.01
Chain,socket,86,512,19.79
Chain,socket,86,1024,20.38
Chain,socket,86,2048,30.06
Chain,socket,86,4096,39.06
Chain,socket,86,8192,56.05
Chain,socket,86,16384,111.47
Chain,socket,86,32768,197.37
Chain,socket,86,65536,336.13
Chain,socket,86,131072,618.53
Chain,socket,90,#,OSU
Chain,socket,90,#,Datatype:
Chain,socket,90,#,Size
Chain,socket,90,1,11.66
Chain,socket,90,2,11.86
Chain,socket,90,4,11.51
Chain,socket,90,8,11.62
Chain,socket,90,16,11.78
Chain,socket,90,32,13.87
Chain,socket,90,64,13.63
Chain,socket,90,128,15.78
Chain,socket,90,256,16.38
Chain,socket,90,512,21.64
Chain,socket,90,1024,21.95
Chain,socket,90,2048,31.39
Chain,socket,90,4096,36.31
Chain,socket,90,8192,57.20
Chain,socket,90,16384,118.09
Chain,socket,90,32768,202.50
Chain,socket,90,65536,348.35
Chain,socket,90,131072,632.50
Chain,socket,94,#,OSU
Chain,socket,94,#,Datatype:
Chain,socket,94,#,Size
Chain,socket,94,1,12.04
Chain,socket,94,2,12.75
Chain,socket,94,4,12.58
Chain,socket,94,8,12.73
Chain,socket,94,16,12.76
Chain,socket,94,32,15.18
Chain,socket,94,64,14.81
Chain,socket,94,128,18.06
Chain,socket,94,256,18.96
Chain,socket,94,512,24.74
Chain,socket,94,1024,22.65
Chain,socket,94,2048,35.00
Chain,socket,94,4096,41.85
Chain,socket,94,8192,61.02
Chain,socket,94,16384,124.40
Chain,socket,94,32768,208.52
Chain,socket,94,65536,372.88
Chain,socket,94,131072,704.89
Chain,socket,98,#,OSU
Chain,socket,98,#,Datatype:
Chain,socket,98,#,Size
Chain,socket,98,1,12.91
Chain,socket,98,2,13.88
Chain,socket,98,4,13.14
Chain,socket,98,8,12.61
Chain,socket,98,16,12.77
Chain,socket,98,32,15.06
Chain,socket,98,64,14.93
Chain,socket,98,128,19.18
Chain,socket,98,256,18.42
Chain,socket,98,512,21.64
Chain,socket,98,1024,22.23
Chain,socket,98,2048,33.04
Chain,socket,98,4096,41.85
Chain,socket,98,8192,61.05
Chain,socket,98,16384,134.08
Chain,socket,98,32768,226.33
Chain,socket,98,65536,405.51
Chain,socket,98,131072,728.36
Chain,socket,102,#,OSU
Chain,socket,102,#,Datatype:
Chain,socket,102,#,Size
