Algorithm,Mapping,Processes,MessageSize,Latency
BinaryTree,socket,210,32,39.11
BinaryTree,socket,210,64,87.99
BinaryTree,socket,210,128,14.02
BinaryTree,socket,210,256,619.01
BinaryTree,socket,210,512,41.71
BinaryTree,socket,210,1024,16.06
BinaryTree,socket,210,2048,26.66
BinaryTree,socket,210,4096,75.84
BinaryTree,socket,210,8192,63.44
BinaryTree,socket,210,16384,1382.61
BinaryTree,socket,210,32768,337.99
BinaryTree,socket,210,65536,553.02
BinaryTree,socket,210,131072,1181.06
BinaryTree,socket,214,#,OSU
BinaryTree,socket,214,#,Datatype:
BinaryTree,socket,214,#,Size
BinaryTree,socket,214,1,11.57
BinaryTree,socket,214,2,11.55
BinaryTree,socket,214,4,11.26
BinaryTree,socket,214,8,11.56
BinaryTree,socket,214,16,724.21
BinaryTree,socket,214,32,15.70
BinaryTree,socket,214,64,12.83
BinaryTree,socket,214,128,14.44
BinaryTree,socket,214,256,26.24
BinaryTree,socket,214,512,14.62
BinaryTree,socket,214,1024,16.68
BinaryTree,socket,214,2048,25.50
BinaryTree,socket,214,4096,30.78
BinaryTree,socket,214,8192,57.57
BinaryTree,socket,214,16384,2220.49
BinaryTree,socket,214,32768,473.52
BinaryTree,socket,214,65536,3901.51
BinaryTree,socket,214,131072,851.81
BinaryTree,socket,218,#,OSU
BinaryTree,socket,218,#,Datatype:
BinaryTree,socket,218,#,Size
BinaryTree,socket,218,1,12.75
BinaryTree,socket,218,2,13.67
BinaryTree,socket,218,4,12.14
BinaryTree,socket,218,8,12.38
BinaryTree,socket,218,16,12.26
BinaryTree,socket,218,32,13.87
BinaryTree,socket,218,64,13.45
BinaryTree,socket,218,128,14.96
BinaryTree,socket,218,256,14.51
BinaryTree,socket,218,512,970.18
BinaryTree,socket,218,1024,17.60
BinaryTree,socket,218,2048,495.20
BinaryTree,socket,218,4096,2373.22
BinaryTree,socket,218,8192,559.44
BinaryTree,socket,218,16384,167.70
BinaryTree,socket,218,32768,2377.12
BinaryTree,socket,218,65536,5343.40
BinaryTree,socket,218,131072,1126.47
BinaryTree,socket,222,#,OSU
BinaryTree,socket,222,#,Datatype:
BinaryTree,socket,222,#,Size
BinaryTree,socket,222,1,13.93
BinaryTree,socket,222,2,11.35
BinaryTree,socket,222,4,443.05
BinaryTree,socket,222,8,13.64
BinaryTree,socket,222,16,10.68
BinaryTree,socket,222,32,11.13
BinaryTree,socket,222,64,14.63
BinaryTree,socket,222,128,13.88
BinaryTree,socket,222,256,16.82
BinaryTree,socket,222,512,14.96
BinaryTree,socket,222,1024,17.28
BinaryTree,socket,222,2048,22.92
BinaryTree,socket,222,4096,31.89
BinaryTree,socket,222,8192,58.41
BinaryTree,socket,222,16384,132.73
BinaryTree,socket,222,32768,467.01
BinaryTree,socket,222,65536,411.69
BinaryTree,socket,222,131072,829.48
BinaryTree,socket,226,#,OSU
BinaryTree,socket,226,#,Datatype:
BinaryTree,socket,226,#,Size
BinaryTree,socket,226,1,195.41
BinaryTree,socket,226,2,1229.18
BinaryTree,socket,226,4,10.44
BinaryTree,socket,226,8,10.38
BinaryTree,socket,226,16,10.59
BinaryTree,socket,226,32,10.84
BinaryTree,socket,226,64,12.24
BinaryTree,socket,226,128,16.91
BinaryTree,socket,226,256,13.14
BinaryTree,socket,226,512,14.69
BinaryTree,socket,226,1024,16.77
BinaryTree,socket,226,2048,23.22
BinaryTree,socket,226,4096,33.99
BinaryTree,socket,226,8192,63.75
BinaryTree,socket,226,16384,151.72
BinaryTree,socket,226,32768,354.81
BinaryTree,socket,226,65536,2639.06
BinaryTree,socket,226,131072,1205.99
BinaryTree,socket,230,#,OSU
BinaryTree,socket,230,#,Datatype:
BinaryTree,socket,230,#,Size
BinaryTree,socket,230,1,332.22
BinaryTree,socket,230,2,206.37
BinaryTree,socket,230,4,99.18
BinaryTree,socket,230,8,41.11
BinaryTree,socket,230,16,11.98
BinaryTree,socket,230,32,11.71
BinaryTree,socket,230,64,13.13
BinaryTree,socket,230,128,21.47
BinaryTree,socket,230,256,31.64
BinaryTree,socket,230,512,15.40
BinaryTree,socket,230,1024,18.44
BinaryTree,socket,230,2048,23.10
BinaryTree,socket,230,4096,33.88
BinaryTree,socket,230,8192,65.57
BinaryTree,socket,230,16384,276.22
BinaryTree,socket,230,32768,410.09
BinaryTree,socket,230,65536,629.85
BinaryTree,socket,230,131072,1105.38
BinaryTree,socket,234,#,OSU
BinaryTree,socket,234,#,Datatype:
BinaryTree,socket,234,#,Size
BinaryTree,socket,234,1,11.96
BinaryTree,socket,234,2,12.22
BinaryTree,socket,234,4,12.93
BinaryTree,socket,234,8,13.45
BinaryTree,socket,234,16,12.83
BinaryTree,socket,234,32,12.67
BinaryTree,socket,234,64,14.18
BinaryTree,socket,234,128,15.43
BinaryTree,socket,234,256,1049.39
BinaryTree,socket,234,512,1746.60
BinaryTree,socket,234,1024,18.35
BinaryTree,socket,234,2048,23.82
BinaryTree,socket,234,4096,34.99
BinaryTree,socket,234,8192,68.84
BinaryTree,socket,234,16384,330.46
BinaryTree,socket,234,32768,1265.38
BinaryTree,socket,234,65536,626.14
BinaryTree,socket,234,131072,1460.52
BinaryTree,socket,238,#,OSU
BinaryTree,socket,238,#,Datatype:
BinaryTree,socket,238,#,Size
BinaryTree,socket,238,1,98.08
BinaryTree,socket,238,2,12.74
BinaryTree,socket,238,4,12.63
BinaryTree,socket,238,8,12.61
BinaryTree,socket,238,16,12.74
BinaryTree,socket,238,32,917.46
BinaryTree,socket,238,64,2091.17
BinaryTree,socket,238,128,29.40
BinaryTree,socket,238,256,371.24
BinaryTree,socket,238,512,1353.67
BinaryTree,socket,238,1024,2737.61
BinaryTree,socket,238,2048,23.99
BinaryTree,socket,238,4096,36.29
BinaryTree,socket,238,8192,332.87
BinaryTree,socket,238,16384,3809.74
BinaryTree,socket,238,32768,699.11
BinaryTree,socket,238,65536,4440.79
BinaryTree,socket,238,131072,2092.34
BinaryTree,socket,242,#,OSU
BinaryTree,socket,242,#,Datatype:
BinaryTree,socket,242,#,Size
BinaryTree,socket,242,1,15.72
BinaryTree,socket,242,2,15.24
BinaryTree,socket,242,4,14.09
BinaryTree,socket,242,8,3177.03
BinaryTree,socket,242,16,14.27
BinaryTree,socket,242,32,14.30
BinaryTree,socket,242,64,16.30
BinaryTree,socket,242,128,17.19
BinaryTree,socket,242,256,2398.52
BinaryTree,socket,242,512,17.98
BinaryTree,socket,242,1024,20.18
BinaryTree,socket,242,2048,25.72
BinaryTree,socket,242,4096,40.95
BinaryTree,socket,242,8192,759.50
BinaryTree,socket,242,16384,849.10
BinaryTree,socket,242,32768,889.06
BinaryTree,socket,242,65536,2985.74
BinaryTree,socket,242,131072,1277.67
BinaryTree,socket,246,#,OSU
BinaryTree,socket,246,#,Datatype:
BinaryTree,socket,246,#,Size
BinaryTree,socket,246,1,14.99
BinaryTree,socket,246,2,15.88
BinaryTree,socket,246,4,829.22
BinaryTree,socket,246,8,317.65
BinaryTree,socket,246,16,17.17
BinaryTree,socket,246,32,15.30
BinaryTree,socket,246,64,559.31
BinaryTree,socket,246,128,22.05
BinaryTree,socket,246,256,17.78
BinaryTree,socket,246,512,19.40
BinaryTree,socket,246,1024,21.11
BinaryTree,socket,246,2048,27.16
BinaryTree,socket,246,4096,42.78
BinaryTree,socket,246,8192,80.96
BinaryTree,socket,246,16384,200.09
BinaryTree,socket,246,32768,560.22
BinaryTree,socket,246,65536,508.54
BinaryTree,socket,246,131072,1392.84
BinaryTree,socket,250,#,OSU
BinaryTree,socket,250,#,Datatype:
BinaryTree,socket,250,#,Size
BinaryTree,socket,250,1,394.29
BinaryTree,socket,250,2,713.76
BinaryTree,socket,250,4,16.21
BinaryTree,socket,250,8,16.33
BinaryTree,socket,250,16,15.95
BinaryTree,socket,250,32,16.27
BinaryTree,socket,250,64,487.94
BinaryTree,socket,250,128,96.28
BinaryTree,socket,250,256,30.23
BinaryTree,socket,250,512,68.86
BinaryTree,socket,250,1024,21.48
BinaryTree,socket,250,2048,27.08
BinaryTree,socket,250,4096,59.05
BinaryTree,socket,250,8192,89.23
BinaryTree,socket,250,16384,179.78
BinaryTree,socket,250,32768,594.04
BinaryTree,socket,250,65536,776.98
BinaryTree,socket,250,131072,1827.31
BinaryTree,socket,254,#,OSU
BinaryTree,socket,254,#,Datatype:
BinaryTree,socket,254,#,Size
BinaryTree,socket,254,1,607.24
BinaryTree,socket,254,2,921.69
BinaryTree,socket,254,4,1158.50
BinaryTree,socket,254,8,17.72
BinaryTree,socket,254,16,20.06
BinaryTree,socket,254,32,17.84
BinaryTree,socket,254,64,22.22
BinaryTree,socket,254,128,21.05
BinaryTree,socket,254,256,18.47
BinaryTree,socket,254,512,21.35
BinaryTree,socket,254,1024,1023.43
BinaryTree,socket,254,2048,840.91
BinaryTree,socket,254,4096,227.03
BinaryTree,socket,254,8192,913.53
BinaryTree,socket,254,16384,909.00
BinaryTree,socket,254,32768,913.74
BinaryTree,socket,254,65536,647.52
BinaryTree,socket,254,131072,1505.89
BinaryTree,socket,256,#,OSU
BinaryTree,socket,256,#,Datatype:
BinaryTree,socket,256,#,Size
BinaryTree,socket,256,1,60.10
BinaryTree,socket,256,2,31.92
BinaryTree,socket,256,4,16.85
BinaryTree,socket,256,8,8.06
BinaryTree,socket,256,16,7.06
BinaryTree,socket,256,32,8.19
BinaryTree,socket,256,64,10.80
BinaryTree,socket,256,128,35.85
BinaryTree,socket,256,256,22.65
BinaryTree,socket,256,512,16.72
BinaryTree,socket,256,1024,19.53
BinaryTree,socket,256,2048,29.35
BinaryTree,socket,256,4096,49.27
BinaryTree,socket,256,8192,94.44
BinaryTree,socket,256,16384,210.64
BinaryTree,socket,256,32768,641.43
BinaryTree,socket,256,65536,1587.70
BinaryTree,socket,256,131072,1389.48
